path,module,category,lang,lines,status,note
openspec/changes/archive/2026-07-04-govern-acp-plugin-shutdown/design.md,openspec-archive,doc,markdown,25,pending,
openspec/changes/archive/2026-07-04-govern-acp-plugin-shutdown/proposal.md,openspec-archive,doc,markdown,29,pending,
openspec/changes/archive/2026-07-04-govern-acp-plugin-shutdown/specs/acp-chat-session-management/spec.md,openspec-archive,doc,markdown,33,pending,
openspec/changes/archive/2026-07-04-govern-acp-plugin-shutdown/specs/acp-skills-session-recovery/spec.md,openspec-archive,doc,markdown,46,pending,
openspec/changes/archive/2026-07-04-govern-acp-plugin-shutdown/specs/acp-windows-websocket-bridge/spec.md,openspec-archive,doc,markdown,45,pending,
openspec/changes/archive/2026-07-04-govern-acp-plugin-shutdown/specs/skillrunner-async-lifecycle-contract/spec.md,openspec-archive,doc,markdown,37,pending,
openspec/changes/archive/2026-07-04-govern-acp-plugin-shutdown/tasks.md,openspec-archive,doc,markdown,21,pending,
openspec/changes/archive/2026-07-04-guard-transcript-snapshot-monotonic-revision/.openspec.yaml,openspec-archive,doc,yaml,2,pending,
openspec/changes/archive/2026-07-04-guard-transcript-snapshot-monotonic-revision/design.md,openspec-archive,doc,markdown,56,pending,
openspec/changes/archive/2026-07-04-guard-transcript-snapshot-monotonic-revision/proposal.md,openspec-archive,doc,markdown,43,pending,
openspec/changes/archive/2026-07-04-guard-transcript-snapshot-monotonic-revision/specs/assistant-workspace-ui-refresh-governance/spec.md,openspec-archive,doc,markdown,36,pending,
openspec/changes/archive/2026-07-04-guard-transcript-snapshot-monotonic-revision/tasks.md,openspec-archive,doc,markdown,12,pending,
openspec/changes/archive/2026-07-04-optimize-acp-skills-panel-recent-run-index/proposal.md,openspec-archive,doc,markdown,37,pending,
openspec/changes/archive/2026-07-04-optimize-acp-skills-panel-recent-run-index/specs/acp-skill-run-file-backed-runtime-state/spec.md,openspec-archive,doc,markdown,32,pending,
openspec/changes/archive/2026-07-04-optimize-acp-skills-panel-recent-run-index/tasks.md,openspec-archive,doc,markdown,21,pending,
openspec/changes/archive/2026-07-04-redesign-acp-chat-session-runtime-model/design.md,openspec-archive,doc,markdown,26,pending,
openspec/changes/archive/2026-07-04-redesign-acp-chat-session-runtime-model/proposal.md,openspec-archive,doc,markdown,25,pending,
openspec/changes/archive/2026-07-04-redesign-acp-chat-session-runtime-model/specs/acp-chat-file-backed-transcript-state/spec.md,openspec-archive,doc,markdown,46,pending,
openspec/changes/archive/2026-07-04-redesign-acp-chat-session-runtime-model/specs/acp-chat-session-management/spec.md,openspec-archive,doc,markdown,84,pending,
openspec/changes/archive/2026-07-04-redesign-acp-chat-session-runtime-model/specs/acp-remote-session-resume/spec.md,openspec-archive,doc,markdown,25,pending,
openspec/changes/archive/2026-07-04-redesign-acp-chat-session-runtime-model/tasks.md,openspec-archive,doc,markdown,25,pending,
openspec/changes/archive/2026-07-04-shared-assistant-transcript-pagination-virtualization/.openspec.yaml,openspec-archive,doc,yaml,2,pending,
openspec/changes/archive/2026-07-04-shared-assistant-transcript-pagination-virtualization/design.md,openspec-archive,doc,markdown,22,pending,
openspec/changes/archive/2026-07-04-shared-assistant-transcript-pagination-virtualization/proposal.md,openspec-archive,doc,markdown,33,pending,
openspec/changes/archive/2026-07-04-shared-assistant-transcript-pagination-virtualization/specs/assistant-sidebar-ui/spec.md,openspec-archive,doc,markdown,42,pending,
openspec/changes/archive/2026-07-04-shared-assistant-transcript-pagination-virtualization/specs/assistant-workspace-ui-refresh-governance/spec.md,openspec-archive,doc,markdown,34,pending,
openspec/changes/archive/2026-07-04-shared-assistant-transcript-pagination-virtualization/tasks.md,openspec-archive,doc,markdown,24,pending,
openspec/changes/archive/2026-07-04-shared-assistant-transcript-variable-height-virtualizer/design.md,openspec-archive,doc,markdown,25,pending,
openspec/changes/archive/2026-07-04-shared-assistant-transcript-variable-height-virtualizer/proposal.md,openspec-archive,doc,markdown,32,pending,
openspec/changes/archive/2026-07-04-shared-assistant-transcript-variable-height-virtualizer/specs/assistant-sidebar-ui/spec.md,openspec-archive,doc,markdown,66,pending,
openspec/changes/archive/2026-07-04-shared-assistant-transcript-variable-height-virtualizer/tasks.md,openspec-archive,doc,markdown,17,pending,
openspec/changes/archive/2026-07-04-stabilize-acp-skills-transcript-live-mirror/design.md,openspec-archive,doc,markdown,38,pending,
openspec/changes/archive/2026-07-04-stabilize-acp-skills-transcript-live-mirror/proposal.md,openspec-archive,doc,markdown,26,pending,
openspec/changes/archive/2026-07-04-stabilize-acp-skills-transcript-live-mirror/specs/acp-skillrunner-compatible-runner/spec.md,openspec-archive,doc,markdown,79,pending,
openspec/changes/archive/2026-07-04-stabilize-acp-skills-transcript-live-mirror/tasks.md,openspec-archive,doc,markdown,31,pending,
openspec/changes/archive/2026-07-04-unify-assistant-workspace-panel-lifecycle/.openspec.yaml,openspec-archive,doc,yaml,2,pending,
openspec/changes/archive/2026-07-04-unify-assistant-workspace-panel-lifecycle/design.md,openspec-archive,doc,markdown,77,pending,
openspec/changes/archive/2026-07-04-unify-assistant-workspace-panel-lifecycle/proposal.md,openspec-archive,doc,markdown,59,pending,
openspec/changes/archive/2026-07-04-unify-assistant-workspace-panel-lifecycle/specs/assistant-sidebar-ui/spec.md,openspec-archive,doc,markdown,52,pending,
openspec/changes/archive/2026-07-04-unify-assistant-workspace-panel-lifecycle/specs/assistant-workspace-ui-refresh-governance/spec.md,openspec-archive,doc,markdown,102,pending,
openspec/changes/archive/2026-07-04-unify-assistant-workspace-panel-lifecycle/specs/skillrunner-sidebar-host-runtime/spec.md,openspec-archive,doc,markdown,42,pending,
openspec/changes/archive/2026-07-04-unify-assistant-workspace-panel-lifecycle/tasks.md,openspec-archive,doc,markdown,52,pending,
openspec/changes/archive/2026-07-04-virtualize-skillrunner-transcripts/design.md,openspec-archive,doc,markdown,100,pending,
openspec/changes/archive/2026-07-04-virtualize-skillrunner-transcripts/proposal.md,openspec-archive,doc,markdown,33,pending,
openspec/changes/archive/2026-07-04-virtualize-skillrunner-transcripts/specs/skillrunner-chat-display-contract/spec.md,openspec-archive,doc,markdown,30,pending,
openspec/changes/archive/2026-07-04-virtualize-skillrunner-transcripts/tasks.md,openspec-archive,doc,markdown,24,pending,
openspec/changes/archive/2026-07-05-acp-chat-panel-read-model/design.md,openspec-archive,doc,markdown,87,pending,
openspec/changes/archive/2026-07-05-acp-chat-panel-read-model/proposal.md,openspec-archive,doc,markdown,41,pending,
openspec/changes/archive/2026-07-05-acp-chat-panel-read-model/specs/acp-chat-file-backed-transcript-state/spec.md,openspec-archive,doc,markdown,66,pending,
openspec/changes/archive/2026-07-05-acp-chat-panel-read-model/tasks.md,openspec-archive,doc,markdown,35,pending,
openspec/changes/archive/2026-07-05-acp-chat-selected-transcript-page-rendering/design.md,openspec-archive,doc,markdown,75,pending,
openspec/changes/archive/2026-07-05-acp-chat-selected-transcript-page-rendering/proposal.md,openspec-archive,doc,markdown,39,pending,
openspec/changes/archive/2026-07-05-acp-chat-selected-transcript-page-rendering/specs/acp-chat-file-backed-transcript-state/spec.md,openspec-archive,doc,markdown,37,pending,
openspec/changes/archive/2026-07-05-acp-chat-selected-transcript-page-rendering/tasks.md,openspec-archive,doc,markdown,31,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-acp-transcript-read-model-parity/.openspec.yaml,openspec-archive,doc,yaml,2,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-acp-transcript-read-model-parity/design.md,openspec-archive,doc,markdown,75,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-acp-transcript-read-model-parity/proposal.md,openspec-archive,doc,markdown,47,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-acp-transcript-read-model-parity/specs/acp-chat-file-backed-transcript-state/spec.md,openspec-archive,doc,markdown,56,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-acp-transcript-read-model-parity/specs/acp-skill-run-file-backed-runtime-state/spec.md,openspec-archive,doc,markdown,36,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-acp-transcript-read-model-parity/tasks.md,openspec-archive,doc,markdown,7,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-call-chain-cleanup/design.md,openspec-archive,doc,markdown,36,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-call-chain-cleanup/proposal.md,openspec-archive,doc,markdown,27,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-call-chain-cleanup/specs/assistant-workspace-ui-refresh-governance/spec.md,openspec-archive,doc,markdown,116,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-call-chain-cleanup/tasks.md,openspec-archive,doc,markdown,18,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-empty-acp-chat-init/.openspec.yaml,openspec-archive,doc,yaml,2,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-empty-acp-chat-init/design.md,openspec-archive,doc,markdown,85,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-empty-acp-chat-init/proposal.md,openspec-archive,doc,markdown,50,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-empty-acp-chat-init/specs/acp-chat-session-management/spec.md,openspec-archive,doc,markdown,57,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-empty-acp-chat-init/specs/assistant-workspace-ui-refresh-governance/spec.md,openspec-archive,doc,markdown,51,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-empty-acp-chat-init/tasks.md,openspec-archive,doc,markdown,31,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-explicit-handshake/design.md,openspec-archive,doc,markdown,45,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-explicit-handshake/proposal.md,openspec-archive,doc,markdown,29,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-explicit-handshake/specs/assistant-workspace-ui-refresh-governance/spec.md,openspec-archive,doc,markdown,75,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-explicit-handshake/tasks.md,openspec-archive,doc,markdown,18,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-prune-legacy-paths/design.md,openspec-archive,doc,markdown,36,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-prune-legacy-paths/proposal.md,openspec-archive,doc,markdown,43,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-prune-legacy-paths/specs/assistant-workspace-ui-refresh-governance/spec.md,openspec-archive,doc,markdown,85,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-prune-legacy-paths/tasks.md,openspec-archive,doc,markdown,18,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-refresh-source-cleanup/design.md,openspec-archive,doc,markdown,26,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-refresh-source-cleanup/proposal.md,openspec-archive,doc,markdown,36,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-refresh-source-cleanup/specs/assistant-workspace-ui-refresh-governance/spec.md,openspec-archive,doc,markdown,77,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-refresh-source-cleanup/tasks.md,openspec-archive,doc,markdown,15,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-single-child-delivery/design.md,openspec-archive,doc,markdown,38,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-single-child-delivery/proposal.md,openspec-archive,doc,markdown,26,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-single-child-delivery/specs/assistant-workspace-ui-refresh-governance/spec.md,openspec-archive,doc,markdown,90,pending,
openspec/changes/archive/2026-07-05-assistant-workspace-single-child-delivery/tasks.md,openspec-archive,doc,markdown,15,pending,
openspec/changes/archive/2026-07-05-fix-acp-chat-skill-injection/.openspec.yaml,openspec-archive,doc,yaml,2,pending,
openspec/changes/archive/2026-07-05-fix-acp-chat-skill-injection/design.md,openspec-archive,doc,markdown,13,pending,
openspec/changes/archive/2026-07-05-fix-acp-chat-skill-injection/proposal.md,openspec-archive,doc,markdown,26,pending,
openspec/changes/archive/2026-07-05-fix-acp-chat-skill-injection/specs/acp-chat-session-management/spec.md,openspec-archive,doc,markdown,32,pending,
openspec/changes/archive/2026-07-05-fix-acp-chat-skill-injection/specs/acp-skillrunner-compatible-runner/spec.md,openspec-archive,doc,markdown,17,pending,
openspec/changes/archive/2026-07-05-fix-acp-chat-skill-injection/tasks.md,openspec-archive,doc,markdown,7,pending,
openspec/changes/archive/2026-07-05-fix-acp-repair-prompt-and-npx-node-launch/.openspec.yaml,openspec-archive,doc,yaml,2,pending,
openspec/changes/archive/2026-07-05-fix-acp-repair-prompt-and-npx-node-launch/design.md,openspec-archive,doc,markdown,17,pending,
openspec/changes/archive/2026-07-05-fix-acp-repair-prompt-and-npx-node-launch/proposal.md,openspec-archive,doc,markdown,26,pending,
openspec/changes/archive/2026-07-05-fix-acp-repair-prompt-and-npx-node-launch/specs/acp-skillrunner-compatible-runner/spec.md,openspec-archive,doc,markdown,15,pending,
openspec/changes/archive/2026-07-05-fix-acp-repair-prompt-and-npx-node-launch/specs/runtime-platform-services/spec.md,openspec-archive,doc,markdown,22,pending,
openspec/changes/archive/2026-07-05-fix-acp-repair-prompt-and-npx-node-launch/tasks.md,openspec-archive,doc,markdown,6,pending,
openspec/changes/archive/2026-07-05-fix-skillrunner-submit-handshake-lane/.openspec.yaml,openspec-archive,doc,yaml,2,pending,
openspec/changes/archive/2026-07-05-fix-skillrunner-submit-handshake-lane/design.md,openspec-archive,doc,markdown,22,pending,
openspec/changes/archive/2026-07-05-fix-skillrunner-submit-handshake-lane/proposal.md,openspec-archive,doc,markdown,35,pending,
openspec/changes/archive/2026-07-05-fix-skillrunner-submit-handshake-lane/specs/skillrunner-handshake-protocol/spec.md,openspec-archive,doc,markdown,53,pending,
openspec/changes/archive/2026-07-05-fix-skillrunner-submit-handshake-lane/tasks.md,openspec-archive,doc,markdown,7,pending,
openspec/changes/archive/2026-07-05-make-attachment-create-from-path-atomic/.openspec.yaml,openspec-archive,doc,yaml,2,pending,
openspec/changes/archive/2026-07-05-make-attachment-create-from-path-atomic/design.md,openspec-archive,doc,markdown,45,pending,
openspec/changes/archive/2026-07-05-make-attachment-create-from-path-atomic/proposal.md,openspec-archive,doc,markdown,26,pending,
openspec/changes/archive/2026-07-05-make-attachment-create-from-path-atomic/specs/result-apply-handlers/spec.md,openspec-archive,doc,markdown,16,pending,
openspec/changes/archive/2026-07-05-make-attachment-create-from-path-atomic/tasks.md,openspec-archive,doc,markdown,18,pending,
openspec/changes/archive/2026-07-06-add-literature-metadata-curator-workflow/.openspec.yaml,openspec-archive,doc,yaml,2,pending,
openspec/changes/archive/2026-07-06-add-literature-metadata-curator-workflow/design.md,openspec-archive,doc,markdown,53,pending,
